date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:25:58	582/582	---M--	200	added ('OK')	image/png	etag:%225ad10a-246-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/icones/tick.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/icones/tick.png	(from https://www.superbuy.com.br/financeiro/gerarcontrato/)
15:25:59	353/353	---M--	302	error ('FOUND')	text/html	date:Wed,%2021%20Oct%202020%2018:25:58%20GMT	https://www.superbuy.com.br/superdocs/documentos/	/home/gilberto/websites/teste/www.superbuy.com.br/superdocs/documentos/index.html	(from https://www.superbuy.com.br/superdocs/)
15:25:59	3266/3266	---M--	200	added ('OK')	image/png	etag:%225ad192-cc2-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/icones/cross-script.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/icones/cross-script.png	(from https://www.superbuy.com.br/financeiro/gerarcontrato/)
15:26:00	591/591	---M--	200	added ('OK')	image/png	etag:%225ad191-24f-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/icones/exclamation-octagon.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/icones/exclamation-octagon.png	(from https://www.superbuy.com.br/financeiro/gerarcontrato/)
15:26:01	4418/4418	---M--	200	added ('OK')	image/jpeg	etag:%22595f98-1142-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/search_btn.jpg	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/search_btn.jpg	(from https://www.superbuy.com.br/financeiro/gerarcontrato/)
15:26:03	124123/124123	---M--	200	added ('OK')	application/pdf	etag:%22595f6f-1e4db-5b179c7650980%22	https://www.superbuy.com.br/static/docs/Contrato-CXP-fornecedores-com-SAAS-exemplo.pdf	/home/gilberto/websites/teste/www.superbuy.com.br/static/docs/Contrato-CXP-fornecedores-com-SAAS-exemplo.pdf	(from https://www.superbuy.com.br/financeiro/gerarcontrato/)
15:26:03	13205/13205	---M--	200	added ('OK')	image/png	etag:%22595fe2-3395-5b179c7650980%22	https://www.superbuy.com.br/static/images/afiliacao_superbuy.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/afiliacao_superbuy.png	(from https://www.superbuy.com.br/financeiro/gerarcontrato/)
15:26:04	2245/2245	---M--	200	added ('OK')	text/css	etag:%22595eb7-8c5-5b179c7650980%22	https://www.superbuy.com.br/static/css/faq.css	/home/gilberto/websites/teste/www.superbuy.com.br/static/css/faq.css	(from https://www.superbuy.com.br/faq)
15:26:05	27256/27256	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Wed,%2021%20Oct%202020%2018:26:05%20GMT	http://www.superbuy.com.br/www.superbuy.com.br	/home/gilberto/websites/teste/www.superbuy.com.br/www.superbuy.com.ee.delayed	(from https://www.superbuy.com.br/faq)
15:26:07	20968/20968	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Oct%202020%2018:26:06%20GMT	https://www.superbuy.com.br/login?next=https%3A%2F%2Fwww.superbuy.com.br%2Fatendimentos%2F	/home/gilberto/websites/teste/www.superbuy.com.br/login888d.html	(from https://www.superbuy.com.br/atendimentos/)
15:26:07	59173/59173	---MCZ	200	added ('OK')	application/javascript	etag:%225f80b32e-e725%22	http://w.sharethis.com/button/buttons.js	/home/gilberto/websites/teste/w.sharethis.com/button/buttons.js	(from https://www.superbuy.com.br/noticia/superbuy-ira-patrocinar-o-supply-chain-sab-2016)
15:26:27	63862/63862	---M--	200	added ('OK')	image/png	etag:%225ad0ad-f976-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/newsletter/newsletter_12_15_15_rodape.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/newsletter/newsletter_12_15_15_rodape.png	(from https://www.superbuy.com.br/noticia/fast-track)
15:26:43	261086/261086	---M--	200	added ('OK')	image/png	etag:%225ad09c-3fbde-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/newsletter/newsletter_12_15_15_cabecalho.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/newsletter/newsletter_12_15_15_cabecalho.png	(from https://www.superbuy.com.br/noticia/fast-track)
15:26:45	236870/236870	---M--	200	added ('OK')	image/jpeg	etag:%225ad0a9-39d46-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/newsletter/newsletter_12_15_15_img2.jpg	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/newsletter/newsletter_12_15_15_img2.jpg	(from https://www.superbuy.com.br/noticia/fast-track)
15:27:05	710236/710236	---M--	200	added ('OK')	image/jpeg	etag:%225ad0a1-ad65c-5b179c7744bc0%22	http://www.superbuy.com.br/static/images/newsletter/newsletter_09_2016.jpg	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/newsletter/newsletter_09_2016.jpg	(from https://www.superbuy.com.br/noticia/superbuy-ira-patrocinar-o-supply-chain-sab-2016)
15:27:05	28665/28665	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Oct%202020%2018:26:27%20GMT	https://www.superbuy.com.br/termos_de_uso/v1	/home/gilberto/websites/teste/www.superbuy.com.br/termos_de_uso/v1.html	(from https://www.superbuy.com.br/termos_de_uso)
15:27:06	1931/1931	---M--	200	added ('OK')	image/png	etag:%22595fde-78b-5b179c7744bc0%22	https://www.superbuy.com.br/static/images/linkedin.png	/home/gilberto/websites/teste/www.superbuy.com.br/static/images/linkedin.png	(from https://www.superbuy.com.br/trabalhe_conosco)
15:27:11	3035/3035	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:27:07%20GMT	http://localhost:8000/wp-json/wp/v2/tags/44	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/44.json	(from http://localhost:8000/tag/distribuicao-b2b/)
15:27:11	9220/9220	---MC-	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/distribuicao-b2b/feed/	/home/gilberto/websites/teste/content/tag/distribuicao-b2b/feed/index.html	(from http://localhost:8000/tag/distribuicao-b2b/)
15:27:13	2937/2937	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:27:09%20GMT	http://localhost:8000/wp-json/wp/v2/tags/45	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/45.json	(from http://localhost:8000/tag/logistica/)
15:27:15	9197/9197	---MC-	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/logistica/feed/	/home/gilberto/websites/teste/content/tag/logistica/feed/index.html	(from http://localhost:8000/tag/logistica/)
15:27:15	3155/3155	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:27:11%20GMT	http://localhost:8000/wp-json/wp/v2/tags/46	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/46.json	(from http://localhost:8000/tag/logistica-de-distribuicao/)
15:27:17	9249/9249	---MC-	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/logistica-de-distribuicao/feed/	/home/gilberto/websites/teste/content/tag/logistica-de-distribuicao/feed/index.html	(from http://localhost:8000/tag/logistica-de-distribuicao/)
15:27:17	2905/2905	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:27:15%20GMT	http://localhost:8000/wp-json/wp/v2/tags/47	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/47.json	(from http://localhost:8000/tag/superbuy/)
15:27:19	9192/9192	---MC-	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/superbuy/feed/	/home/gilberto/websites/teste/content/tag/superbuy/feed/index.html	(from http://localhost:8000/tag/superbuy/)
15:27:21	3168/3168	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:27:17%20GMT	http://localhost:8000/wp-json/wp/v2/tags/50	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/50.json	(from http://localhost:8000/tag/como-funciona-o-leilao-reverso/)
15:27:21	10348/10348	---MC-	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/como-funciona-o-leilao-reverso/feed/	/home/gilberto/websites/teste/content/tag/como-funciona-o-leilao-reverso/feed/index.html	(from http://localhost:8000/tag/como-funciona-o-leilao-reverso/)
15:27:23	2992/2992	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:27:19%20GMT	http://localhost:8000/wp-json/wp/v2/tags/48	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/48.json	(from http://localhost:8000/tag/leilao-reverso/)
15:27:25	10300/10300	---MC-	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/leilao-reverso/feed/	/home/gilberto/websites/teste/content/tag/leilao-reverso/feed/index.html	(from http://localhost:8000/tag/leilao-reverso/)
15:27:25	2992/2992	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:27:22%20GMT	http://localhost:8000/wp-json/wp/v2/tags/51	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/51.json	(from http://localhost:8000/tag/leilao-virtual/)
15:27:27	10300/10300	---MC-	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/leilao-virtual/feed/	/home/gilberto/websites/teste/content/tag/leilao-virtual/feed/index.html	(from http://localhost:8000/tag/leilao-virtual/)
15:27:29	3101/3101	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:27:25%20GMT	http://localhost:8000/wp-json/wp/v2/tags/49	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/49.json	(from http://localhost:8000/tag/o-que-e-leilao-reverso/)
15:27:29	10326/10326	---MC-	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/o-que-e-leilao-reverso/feed/	/home/gilberto/websites/teste/content/tag/o-que-e-leilao-reverso/feed/index.html	(from http://localhost:8000/tag/o-que-e-leilao-reverso/)
15:27:31	3026/3026	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:27:27%20GMT	http://localhost:8000/wp-json/wp/v2/tags/74	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/74.json	(from http://localhost:8000/tag/compra-terceirizada/)
15:27:33	2894/2894	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:27:29%20GMT	http://localhost:8000/wp-json/wp/v2/tags/72	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/72.json	(from http://localhost:8000/tag/compras/)
15:27:33	10520/10520	---MC-	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/compra-terceirizada/feed/	/home/gilberto/websites/teste/content/tag/compra-terceirizada/feed/index.html	(from http://localhost:8000/tag/compra-terceirizada/)
15:27:35	10484/10484	---MC-	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/compras/feed/	/home/gilberto/websites/teste/content/tag/compras/feed/index.html	(from http://localhost:8000/tag/compras/)
15:27:37	2938/2938	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:27:33%20GMT	http://localhost:8000/wp-json/wp/v2/tags/71	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/71.json	(from http://localhost:8000/tag/outsourcing/)
15:27:37	10496/10496	---MC-	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/outsourcing/feed/	/home/gilberto/websites/teste/content/tag/outsourcing/feed/index.html	(from http://localhost:8000/tag/outsourcing/)
15:27:39	3059/3059	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:27:35%20GMT	http://localhost:8000/wp-json/wp/v2/tags/70	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/70.json	(from http://localhost:8000/tag/outsourcing-de-compras/)
15:27:41	187/187	---M--	200	added ('OK')	text/plain	etag:%22599703f9-bb%22	http://2.gravatar.com/robots.txt		(from http://localhost:8000/o-que-e-outsourcing-de-compras/)
15:27:41	3002/3002	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:27:38%20GMT	http://localhost:8000/wp-json/wp/v2/tags/73	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/73.json	(from http://localhost:8000/tag/terceirizacao/)
15:27:41	10529/10529	---MC-	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/outsourcing-de-compras/feed/	/home/gilberto/websites/teste/content/tag/outsourcing-de-compras/feed/index.html	(from http://localhost:8000/tag/outsourcing-de-compras/)
15:27:43	187/187	---M--	200	added ('OK')	text/plain	etag:%22599703f9-bb%22	http://0.gravatar.com/robots.txt		(from http://localhost:8000/o-que-e-outsourcing-de-compras/)
15:27:45	10506/10506	---MC-	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/terceirizacao/feed/	/home/gilberto/websites/teste/content/tag/terceirizacao/feed/index.html	(from http://localhost:8000/tag/terceirizacao/)
15:27:47	9889/9889	---MC-	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/internet-5g/feed/	/home/gilberto/websites/teste/content/tag/internet-5g/feed/index.html	(from http://localhost:8000/tag/internet-5g/)
15:27:47	2938/2938	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:27:43%20GMT	http://localhost:8000/wp-json/wp/v2/tags/65	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/65.json	(from http://localhost:8000/tag/internet-5g/)
15:27:49	3015/3015	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:27:45%20GMT	http://localhost:8000/wp-json/wp/v2/tags/61	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/61.json	(from http://localhost:8000/tag/internet-of-things/)
15:27:51	2850/2850	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:27:47%20GMT	http://localhost:8000/wp-json/wp/v2/tags/62	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/62.json	(from http://localhost:8000/tag/iot/)
15:27:51	9910/9910	---MC-	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/internet-of-things/feed/	/home/gilberto/websites/teste/content/tag/internet-of-things/feed/index.html	(from http://localhost:8000/tag/internet-of-things/)
15:27:53	9865/9865	---MC-	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/iot/feed/	/home/gilberto/websites/teste/content/tag/iot/feed/index.html	(from http://localhost:8000/tag/iot/)
15:27:55	9886/9886	---MC-	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/tecnologia/feed/	/home/gilberto/websites/teste/content/tag/tecnologia/feed/index.html	(from http://localhost:8000/tag/tecnologia/)
15:27:55	2927/2927	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:27:51%20GMT	http://localhost:8000/wp-json/wp/v2/tags/63	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/63.json	(from http://localhost:8000/tag/tecnologia/)
15:27:57	3025/3025	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:27:53%20GMT	http://localhost:8000/wp-json/wp/v2/tags/64	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/64.json	(from http://localhost:8000/tag/tendencias-da-iot/)
15:27:59	3103/3103	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:27:55%20GMT	http://localhost:8000/wp-json/wp/v2/tags/54	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/54.json	(from http://localhost:8000/tag/como-funciona-o-e-commerce/)
15:27:59	9909/9909	---MC-	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/tendencias-da-iot/feed/	/home/gilberto/websites/teste/content/tag/tendencias-da-iot/feed/index.html	(from http://localhost:8000/tag/tendencias-da-iot/)
15:28:01	12885/12885	---MC-	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/como-funciona-o-e-commerce/feed/	/home/gilberto/websites/teste/content/tag/como-funciona-o-e-commerce/feed/index.html	(from http://localhost:8000/tag/como-funciona-o-e-commerce/)
15:28:03	2927/2927	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:27:59%20GMT	http://localhost:8000/wp-json/wp/v2/tags/52	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/52.json	(from http://localhost:8000/tag/e-commerce/)
15:28:04	12837/12837	---MC-	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/e-commerce/feed/	/home/gilberto/websites/teste/content/tag/e-commerce/feed/index.html	(from http://localhost:8000/tag/e-commerce/)
15:28:05	2949/2949	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:28:01%20GMT	http://localhost:8000/wp-json/wp/v2/tags/55	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/55.json	(from http://localhost:8000/tag/loja-virtual/)
15:28:07	12843/12843	---MC-	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/loja-virtual/feed/	/home/gilberto/websites/teste/content/tag/loja-virtual/feed/index.html	(from http://localhost:8000/tag/loja-virtual/)
15:28:07	2938/2938	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:28:04%20GMT	http://localhost:8000/wp-json/wp/v2/tags/56	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/56.json	(from http://localhost:8000/tag/marketplace/)
15:28:09	12840/12840	---MC-	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/marketplace/feed/	/home/gilberto/websites/teste/content/tag/marketplace/feed/index.html	(from http://localhost:8000/tag/marketplace/)
15:28:11	3036/3036	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:28:07%20GMT	http://localhost:8000/wp-json/wp/v2/tags/53	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/53.json	(from http://localhost:8000/tag/o-que-e-e-commerce/)
15:28:11	12863/12863	---MC-	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/o-que-e-e-commerce/feed/	/home/gilberto/websites/teste/content/tag/o-que-e-e-commerce/feed/index.html	(from http://localhost:8000/tag/o-que-e-e-commerce/)
15:28:13	2949/2949	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:28:09%20GMT	http://localhost:8000/wp-json/wp/v2/tags/58	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/58.json	(from http://localhost:8000/tag/venda-online/)
15:28:15	2960/2960	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20Oct%202020%2018:28:12%20GMT	http://localhost:8000/wp-json/wp/v2/tags/57	/home/gilberto/websites/teste/content/wp-json/wp/v2/tags/57.json	(from http://localhost:8000/tag/venda-virtual/)
15:28:15	12843/12843	---MC-	200	added ('OK')	application/rss+xml	etag:%227420a3b74c15f750ecf47d63f538956f%22	http://localhost:8000/tag/venda-online/feed/	/home/gilberto/websites/teste/content/tag/venda-online/feed/index.html	(from http://localhost:8000/tag/venda-online/)
